time;X;Y;Z;Total
1,399401;-0,1045;0,1911;0,9261;0,951
1,404825;-0,1026;0,1963;0,9268;0,953
1,405807;-0,1010;0,2019;0,9284;0,955
1,406622;-0,1022;0,2007;0,9281;0,955
1,409626;-0,1071;0,2029;0,9252;0,953
1,411881;-0,1028;0,2053;0,9222;0,950
1,414409;-0,0979;0,2078;0,9225;0,951
1,416837;-0,0949;0,2121;0,9225;0,951
1,419763;-0,0930;0,2134;0,9163;0,945
1,422056;-0,0852;0,2158;0,9127;0,942
1,427437;-0,0784;0,2190;0,9063;0,936
1,428170;-0,0742;0,2221;0,8981;0,928
1,430127;-0,0695;0,2230;0,8941;0,924
1,432022;-0,0639;0,2273;0,8900;0,921
1,435281;-0,0595;0,2307;0,8799;0,912
1,437737;-0,0621;0,2319;0,8714;0,904
1,439517;-0,0598;0,2335;0,8618;0,895
1,441856;-0,0593;0,2344;0,8518;0,885
1,444591;-0,0602;0,2386;0,8501;0,885
1,448422;-0,0563;0,2410;0,8411;0,877
1,449775;-0,0581;0,2475;0,8377;0,875
1,451918;-0,0600;0,2461;0,8357;0,873
1,454510;-0,0570;0,2481;0,8310;0,869
1,457616;-0,0563;0,2500;0,8269;0,866
1,460435;-0,0517;0,2491;0,8279;0,866
1,462247;-0,0481;0,2475;0,8286;0,866
1,464971;-0,0465;0,2461;0,8345;0,871
1,467261;-0,0495;0,2430;0,8367;0,873
1,476769;-0,0490;0,2430;0,8418;0,878
1,477765;-0,0529;0,2412;0,8440;0,879
1,478133;-0,0578;0,2383;0,8487;0,883
1,478477;-0,0634;0,2368;0,8594;0,894
1,480349;-0,0703;0,2344;0,8685;0,902
1,488584;-0,0776;0,2276;0,8778;0,910
1,489440;-0,0808;0,2266;0,8811;0,913
1,489758;-0,0871;0,2244;0,8873;0,919
1,490487;-0,0969;0,2234;0,8972;0,930
1,495068;-0,1006;0,2185;0,9063;0,938
1,495676;-0,1047;0,2137;0,9095;0,940
1,497557;-0,1079;0,2100;0,9147;0,945
1,500513;-0,1140;0,2032;0,9259;0,955
1,503068;-0,1162;0,1960;0,9256;0,953
1,505561;-0,1192;0,1941;0,9281;0,956
1,507817;-0,1252;0,1885;0,9308;0,958
1,510912;-0,1294;0,1836;0,9305;0,957
1,512906;-0,1331;0,1799;0,9359;0,962
1,515328;-0,1338;0,1748;0,9373;0,963
1,517805;-0,1343;0,1774;0,9401;0,966
1,520372;-0,1409;0,1745;0,9461;0,972
1,522931;-0,1465;0,1720;0,9473;0,974
1,526785;-0,1455;0,1696;0,9479;0,974
1,528464;-0,1480;0,1694;0,9545;0,981
1,531573;-0,1480;0,1640;0,9552;0,980
1,532988;-0,1450;0,1669;0,9623;0,987
1,535567;-0,1497;0,1650;0,9667;0,992
1,538103;-0,1516;0,1638;0,9704;0,996
1,540725;-0,1555;0,1669;0,9780;1,004
1,543073;-0,1534;0,1643;0,9825;1,008
1,545356;-0,1546;0,1638;0,9857;1,011
1,550427;-0,1516;0,1620;0,9948;1,019
1,553431;-0,1539;0,1624;1,0002;1,025
1,553974;-0,1548;0,1613;1,0032;1,028
1,556347;-0,1583;0,1613;1,0058;1,031
1,557884;-0,1575;0,1660;1,0121;1,038
1,560594;-0,1565;0,1645;1,0092;1,034
1,563358;-0,1583;0,1657;1,0109;1,037
1,565578;-0,1531;0,1662;1,0185;1,043
1,568156;-0,1536;0,1696;1,0197;1,045
1,578963;-0,1518;0,1723;1,0219;1,047
1,581139;-0,1497;0,1704;1,0275;1,052
1,581534;-0,1483;0,1704;1,0258;1,050
1,581750;-0,1453;0,1729;1,0253;1,050
1,581995;-0,1441;0,1736;1,0241;1,049
1,591522;-0,1397;0,1738;1,0217;1,046
1,592324;-0,1390;0,1729;1,0197;1,044
1,592623;-0,1343;0,1699;1,0114;1,034
1,592857;-0,1313;0,1674;1,0073;1,029
1,593598;-0,1338;0,1662;1,0102;1,032
1,596631;-0,1308;0,1711;1,0060;1,029
1,598559;-0,1345;0,1689;1,0034;1,026
1,601443;-0,1362;0,1648;1,0046;1,027
1,603887;-0,1343;0,1631;1,0044;1,026
1,605922;-0,1374;0,1575;1,0107;1,032
1,608683;-0,1390;0,1518;1,0127;1,033
1,611345;-0,1413;0,1508;1,0190;1,040
1,614285;-0,1446;0,1422;1,0224;1,042
1,616309;-0,1470;0,1373;1,0332;1,053
1,618788;-0,1497;0,1337;1,0474;1,066
1,621562;-0,1480;0,1298;1,0610;1,079
1,623904;-0,1523;0,1244;1,0715;1,089
1,627582;-0,1551;0,1184;1,0855;1,103
1,628839;-0,1521;0,1151;1,1023;1,119
1,631263;-0,1541;0,1086;1,1085;1,124
1,633584;-0,1531;0,1039;1,1248;1,140
1,636300;-0,1572;0,1007;1,1358;1,151
1,639196;-0,1546;0,0968;1,1446;1,159
1,641242;-0,1588;0,0975;1,1507;1,166
1,644323;-0,1604;0,0997;1,1612;1,176
1,646178;-0,1624;0,0986;1,1728;1,188
1,650828;-0,1578;0,0951;1,1920;1,206
1,651651;-0,1558;0,0916;1,2038;1,217
1,654148;-0,1465;0,0878;1,2124;1,224
1,656806;-0,1387;0,0868;1,2267;1,238
1,659382;-0,1282;0,0814;1,2338;1,243
1,661745;-0,1189;0,0795;1,2348;1,243
1,664010;-0,1128;0,0770;1,2453;1,253
1,666377;-0,1050;0,0721;1,2527;1,259
1,669330;-0,0905;0,0716;1,2563;1,262
1,678119;-0,0815;0,0714;1,2604;1,265
1,678666;-0,0719;0,0655;1,2604;1,264
1,679131;-0,0624;0,0660;1,2639;1,267
1,679406;-0,0563;0,0636;1,2639;1,267
1,681874;-0,0529;0,0623;1,2588;1,261
1,687656;-0,0470;0,0667;1,2585;1,261
1,688696;-0,0451;0,0683;1,2558;1,258
1,690242;-0,0421;0,0699;1,2492;1,252
1,692066;-0,0407;0,0727;1,2370;1,240
1,701590;-0,0375;0,0714;1,2245;1,227
1,702387;-0,0367;0,0709;1,2075;1,210
1,702797;-0,0355;0,0692;1,1935;1,196
1,703040;-0,0388;0,0665;1,1700;1,173
1,704667;-0,0436;0,0678;1,1505;1,153
1,709396;-0,0434;0,0714;1,1304;1,133
1,710173;-0,0424;0,0675;1,1087;1,112
1,712627;-0,0419;0,0702;1,0940;1,097
1,714510;-0,0453;0,0731;1,0847;1,088
1,717357;-0,0456;0,0741;1,0771;1,081
1,720012;-0,0375;0,0776;1,0657;1,069
1,722432;-0,0365;0,0751;1,0510;1,054
1,724496;-0,0295;0,0758;1,0368;1,040
1,727316;-0,0234;0,0770;1,0261;1,029
1,730560;-0,0234;0,0751;1,0181;1,021
1,732693;-0,0234;0,0776;1,0092;1,012
1,734559;-0,0178;0,0790;1,0055;1,009
1,737695;-0,0180;0,0785;1,0034;1,007
1,740361;-0,0131;0,0799;0,9987;1,002
1,742348;-0,0131;0,0763;0,9975;1,000
1,744760;-0,0118;0,0746;0,9934;0,996
1,747334;-0,0094;0,0667;0,9869;0,989
1,750602;-0,0104;0,0626;0,9843;0,986
1,753353;-0,0045;0,0543;0,9823;0,984
1,754916;-0,0043;0,0508;0,9718;0,973
1,757741;-0,0048;0,0476;0,9794;0,981
1,759802;-0,0033;0,0420;0,9836;0,984
1,762550;-0,0099;0,0380;0,9831;0,984
1,764784;-0,0131;0,0362;0,9931;0,994
1,767998;-0,0150;0,0364;0,9997;1,000
1,770058;-0,0190;0,0328;1,0107;1,011
1,774810;-0,0231;0,0345;1,0261;1,027
1,778065;-0,0302;0,0315;1,0405;1,041
1,778833;-0,0348;0,0323;1,0593;1,060
1,780115;-0,0395;0,0289;1,0766;1,078
1,782922;-0,0434;0,0242;1,0906;1,092
1,790152;-0,0470;0,0220;1,1057;1,107
1,791265;-0,0507;0,0201;1,1199;1,121
1,791678;-0,0593;0,0173;1,1263;1,128
1,792858;-0,0637;0,0157;1,1329;1,135
1,802357;-0,0732;0,0147;1,1414;1,144
1,803612;-0,0784;0,0133;1,1519;1,155
1,803953;-0,0828;0,0135;1,1570;1,160
1,804255;-0,0832;0,0103;1,1610;1,164
1,806374;-0,0822;0,0103;1,1591;1,162
1,808678;-0,0856;0,0124;1,1527;1,156
1,811816;-0,0825;0,0135;1,1456;1,149
1,813445;-0,0798;0,0166;1,1341;1,137
1,815725;-0,0825;0,0213;1,1231;1,126
1,818866;-0,0771;0,0259;1,1092;1,112
1,820473;-0,0739;0,0315;1,0931;1,096
1,823246;-0,0686;0,0364;1,0745;1,077
1,825646;-0,0642;0,0420;1,0564;1,059
1,828599;-0,0551;0,0525;1,0398;1,043
1,832777;-0,0439;0,0597;1,0176;1,020
1,833788;-0,0319;0,0655;1,0009;1,004
1,835513;-0,0206;0,0743;0,9926;0,996
1,838007;-0,0087;0,0778;0,9848;0,988
1,841623;0,0066;0,0832;0,9782;0,982
1,843128;0,0191;0,0907;0,9640;0,968
1,845521;0,0303;0,0902;0,9482;0,953
1,848123;0,0418;0,0881;0,9361;0,941
1,852415;0,0494;0,0924;0,9303;0,936
1,853334;0,0476;0,0937;0,9207;0,927
1,855636;0,0471;0,0965;0,9117;0,918
1,858191;0,0431;0,1012;0,9075;0,914
1,860710;0,0303;0,1054;0,9021;0,909
1,864482;0,0186;0,1125;0,9030;0,910
1,865809;0,0130;0,1174;0,9070;0,915
1,868343;-0,0045;0,1161;0,9110;0,918
1,871009;-0,0155;0,1159;0,9205;0,928
1,873654;-0,0248;0,1130;0,9323;0,939
1,876385;-0,0323;0,1088;0,9452;0,952
1,878545;-0,0439;0,0986;0,9579;0,964
1,881075;-0,0546;0,0916;0,9623;0,968
1,883946;-0,0551;0,0807;0,9745;0,979
1,890018;-0,0583;0,0724;0,9899;0,994
1,890566;-0,0666;0,0655;0,9987;1,003
1,891410;-0,0703;0,0611;1,0027;1,007
1,894085;-0,0717;0,0631;1,0076;1,012
1,903380;-0,0766;0,0585;1,0134;1,018
1,903977;-0,0840;0,0590;1,0221;1,027
1,904227;-0,0896;0,0609;1,0290;1,035
1,904450;-0,0920;0,0606;1,0302;1,036
1,906512;-0,0910;0,0618;1,0290;1,035
1,910323;-0,0889;0,0613;1,0265;1,032
1,911657;-0,0884;0,0641;1,0234;1,029
1,913932;-0,0840;0,0697;1,0170;1,023
1,916470;-0,0859;0,0743;1,0070;1,013
1,920056;-0,0732;0,0763;1,0014;1,007
1,921372;-0,0651;0,0829;0,9885;0,994
1,924549;-0,0595;0,0870;0,9755;0,981
1,926225;-0,0519;0,0926;0,9648;0,971
1,928982;-0,0380;0,0986;0,9471;0,953
1,931679;-0,0309;0,1021;0,9312;0,937
1,933803;-0,0187;0,1083;0,9137;0,920
1,936383;-0,0052;0,1139;0,8976;0,905
1,939125;0,0047;0,1188;0,8814;0,889
1,942551;0,0128;0,1256;0,8634;0,873
1,944187;0,0208;0,1310;0,8499;0,860
1,946414;0,0343;0,1320;0,8374;0,848
1,949120;0,0428;0,1333;0,8245;0,836
1,954750;0,0496;0,1376;0,8157;0,829
1,955262;0,0580;0,1438;0,8017;0,817
1,956550;0,0626;0,1474;0,7986;0,814
1,959318;0,0694;0,1474;0,7907;0,807
1,961803;0,0760;0,1469;0,7788;0,796
1,965833;0,0746;0,1501;0,7739;0,792
1,967073;0,0795;0,1513;0,7719;0,791
1,969173;0,0773;0,1543;0,7658;0,785
1,972235;0,0783;0,1589;0,7611;0,781
1,974265;0,0729;0,1615;0,7629;0,783
1,977067;0,0678;0,1603;0,7632;0,783
1,979766;0,0646;0,1628;0,7660;0,786
1,981763;0,0621;0,1603;0,7653;0,784
1,984947;0,0550;0,1652;0,7646;0,784
1,990936;0,0499;0,1603;0,7683;0,786
1,991405;0,0443;0,1615;0,7716;0,790
1,992579;0,0391;0,1571;0,7786;0,795
1,994758;0,0308;0,1543;0,7873;0,803
2,004187;0,0191;0,1538;0,7917;0,807
2,004811;0,0124;0,1526;0,7947;0,809
2,005123;0,0086;0,1482;0,8056;0,819
2,005366;-0,0001;0,1486;0,8130;0,826
2,007289;-0,0116;0,1457;0,8159;0,829
2,011669;-0,0178;0,1447;0,8266;0,839
2,012965;-0,0216;0,1410;0,8310;0,843
2,015052;-0,0309;0,1379;0,8343;0,846
2,017419;-0,0326;0,1366;0,8418;0,853
2,021146;-0,0370;0,1315;0,8494;0,860
2,022486;-0,0392;0,1320;0,8499;0,861
2,024789;-0,0414;0,1308;0,8576;0,869
2,027432;-0,0432;0,1310;0,8618;0,873
2,029762;-0,0465;0,1289;0,8631;0,874
2,032424;-0,0427;0,1317;0,8677;0,879
2,034945;-0,0397;0,1345;0,8726;0,884
2,037398;-0,0402;0,1379;0,8748;0,886
2,039912;-0,0365;0,1401;0,8763;0,888
2,044564;-0,0287;0,1386;0,8746;0,886
2,045067;-0,0238;0,1433;0,8706;0,883
2,048107;-0,0185;0,1430;0,8674;0,879
2,050078;-0,0136;0,1413;0,8697;0,881
2,052534;-0,0082;0,1459;0,8562;0,869
2,055292;-0,0060;0,1482;0,8536;0,866
2,057341;-0,0038;0,1498;0,8455;0,859
2,060488;0,0040;0,1498;0,8394;0,853
2,062887;0,0044;0,1489;0,8369;0,850
2,069297;0,0145;0,1545;0,8318;0,846
2,069922;0,0176;0,1543;0,8264;0,841
2,071321;0,0149;0,1545;0,8274;0,842
2,072645;0,0161;0,1571;0,8203;0,835
2,079901;0,0176;0,1599;0,8201;0,836
2,080652;0,0205;0,1580;0,8164;0,832
2,080944;0,0238;0,1587;0,8208;0,836
2,082630;0,0240;0,1559;0,8266;0,842
2,085188;0,0264;0,1562;0,8282;0,843
2,092011;0,0296;0,1577;0,8291;0,844
2,092704;0,0313;0,1550;0,8359;0,851
2,092995;0,0277;0,1526;0,8369;0,851
2,095780;0,0259;0,1552;0,8420;0,857
2,098816;0,0259;0,1533;0,8480;0,862
2,104854;0,0250;0,1567;0,8529;0,867
2,105555;0,0203;0,1533;0,8606;0,874
2,105833;0,0235;0,1555;0,8672;0,881
2,108429;0,0235;0,1550;0,8734;0,887
2,111881;0,0208;0,1528;0,8795;0,893
2,113533;0,0250;0,1523;0,8832;0,897
2,116079;0,0277;0,1494;0,8921;0,905
2,118086;0,0298;0,1442;0,9012;0,913
2,120892;0,0291;0,1466;0,9147;0,927
2,123638;0,0333;0,1430;0,9230;0,935
2,125859;0,0333;0,1413;0,9288;0,940
2,128200;0,0326;0,1417;0,9381;0,949
2,131717;0,0296;0,1401;0,9452;0,956
2,133526;0,0326;0,1366;0,9564;0,967
2,136510;0,0298;0,1335;0,9601;0,970
2,138271;0,0286;0,1324;0,9731;0,982
2,141354;0,0225;0,1328;0,9880;0,997
2,143536;0,0213;0,1317;1,0014;1,010
2,145909;0,0171;0,1289;1,0139;1,022
2,148285;0,0133;0,1268;1,0288;1,037
2,151317;0,0159;0,1279;1,0412;1,049
2,153480;0,0117;0,1212;1,0515;1,059
2,155915;0,0059;0,1191;1,0657;1,072
2,158675;0,0015;0,1168;1,0823;1,089
2,161028;0,0005;0,1144;1,0906;1,097
2,163440;-0,0050;0,1076;1,1048;1,110
2,167784;-0,0129;0,1095;1,1153;1,121
2,168672;-0,0133;0,1061;1,1270;1,132
2,172036;-0,0190;0,1042;1,1339;1,139
2,173651;-0,0265;0,1073;1,1385;1,144
2,176117;-0,0319;0,1037;1,1463;1,151
2,178831;-0,0363;0,1039;1,1521;1,157
2,181350;-0,0372;0,0990;1,1554;1,160
2,184302;-0,0385;0,0995;1,1591;1,164
2,187058;-0,0367;0,0970;1,1627;1,167
2,195564;-0,0407;0,0941;1,1693;1,174
2,196675;-0,0378;0,0904;1,1671;1,171
2,197151;-0,0390;0,0853;1,1735;1,177
2,197584;-0,0367;0,0829;1,1771;1,181
2,207565;-0,0370;0,0814;1,1805;1,184
2,209041;-0,0355;0,0797;1,1833;1,186
2,209750;-0,0395;0,0836;1,1852;1,189
2,210222;-0,0409;0,0836;1,1898;1,193
2,210764;-0,0392;0,0809;1,1945;1,198
2,212845;-0,0343;0,0827;1,2028;1,206
2,214142;-0,0336;0,0827;1,2075;1,211
2,216541;-0,0343;0,0804;1,2043;1,207
2,219280;-0,0370;0,0839;1,2064;1,210
2,221671;-0,0380;0,0797;1,2118;1,215
2,224718;-0,0367;0,0811;1,2128;1,216
2,226449;-0,0353;0,0819;1,2106;1,214
2,229172;-0,0336;0,0797;1,2164;1,219
2,232142;-0,0363;0,0858;1,2185;1,222
2,234814;-0,0343;0,0856;1,2216;1,225
2,236823;-0,0278;0,0844;1,2267;1,230
2,239311;-0,0278;0,0836;1,2285;1,232
2,241831;-0,0343;0,0870;1,2285;1,232
2,246342;-0,0265;0,0853;1,2343;1,238
2,247253;-0,0243;0,0834;1,2343;1,237
2,249169;-0,0202;0,0856;1,2350;1,238
2,251989;-0,0153;0,0832;1,2321;1,235
2,254503;-0,0141;0,0834;1,2323;1,235
2,256859;-0,0111;0,0829;1,2301;1,233
2,259604;-0,0133;0,0848;1,2304;1,233
2,262066;-0,0143;0,0907;1,2280;1,231
2,264759;-0,0129;0,0868;1,2265;1,230
2,268698;-0,0131;0,0897;1,2241;1,227
2,270462;-0,0160;0,0914;1,2194;1,223
2,271893;-0,0150;0,0893;1,2155;1,219
2,274445;-0,0145;0,0872;1,2131;1,216
2,277170;-0,0157;0,0897;1,2071;1,211
2,279952;-0,0190;0,0888;1,2010;1,204
2,281935;-0,0192;0,0872;1,1920;1,195
2,284474;-0,0169;0,0890;1,1913;1,195
2,287178;-0,0187;0,0888;1,1835;1,187
2,297553;-0,0194;0,0890;1,1761;1,180
2,298645;-0,0169;0,0872;1,1661;1,170
2,299101;-0,0165;0,0870;1,1622;1,166
2,299421;-0,0133;0,0851;1,1561;1,159
2,300310;-0,0165;0,0827;1,1483;1,151
2,310940;-0,0178;0,0792;1,1453;1,148
2,311741;-0,0202;0,0778;1,1414;1,144
2,312019;-0,0199;0,0770;1,1390;1,142
2,312252;-0,0221;0,0760;1,1358;1,139
2,312489;-0,0229;0,0751;1,1383;1,141
2,314964;-0,0209;0,0734;1,1409;1,143
2,317401;-0,0236;0,0748;1,1458;1,148
2,319742;-0,0238;0,0746;1,1510;1,154
2,322243;-0,0295;0,0770;1,1573;1,160
2,324970;-0,0339;0,0797;1,1619;1,165
2,327405;-0,0343;0,0767;1,1723;1,175
2,330315;-0,0365;0,0731;1,1768;1,180
2,333482;-0,0419;0,0704;1,1810;1,184
2,335301;-0,0465;0,0724;1,1842;1,187
2,338109;-0,0514;0,0714;1,1849;1,188
2,340049;-0,0539;0,0718;1,1869;1,190
2,342331;-0,0595;0,0741;1,1817;1,186
2,345108;-0,0666;0,0751;1,1771;1,181
2,347692;-0,0675;0,0755;1,1700;1,174
2,350246;-0,0724;0,0765;1,1600;1,165
2,352807;-0,0791;0,0780;1,1475;1,153
2,355744;-0,0761;0,0795;1,1329;1,138
2,359065;-0,0788;0,0851;1,1197;1,126
2,360478;-0,0786;0,0839;1,0987;1,105
2,362821;-0,0735;0,0860;1,0826;1,088
2,365463;-0,0686;0,0863;1,0645;1,070
2,369378;-0,0646;0,0883;1,0417;1,047
2,371415;-0,0583;0,0902;1,0246;1,030
2,373318;-0,0478;0,0890;1,0016;1,007
2,375445;-0,0412;0,0890;0,9865;0,991
2,378076;-0,0316;0,0902;0,9655;0,970
2,384271;-0,0260;0,0965;0,9531;0,958
2,385090;-0,0187;0,1012;0,9415;0,947
2,385394;-0,0148;0,1058;0,9315;0,938
2,388648;-0,0072;0,1042;0,9288;0,935
2,396240;0,0037;0,1125;0,9228;0,930
2,397004;0,0066;0,1147;0,9114;0,919
2,397287;0,0128;0,1174;0,9063;0,914
2,398324;0,0110;0,1228;0,9009;0,909
2,400912;0,0110;0,1235;0,8978;0,906
2,403387;0,0130;0,1247;0,8949;0,904
2,405704;0,0157;0,1273;0,8921;0,901
2,407986;0,0145;0,1320;0,8904;0,900
2,411497;0,0157;0,1328;0,8902;0,900
2,413884;0,0093;0,1305;0,8972;0,907
2,416466;0,0028;0,1305;0,8961;0,906
2,418349;-0,0033;0,1337;0,9000;0,910
2,420959;-0,0111;0,1305;0,9044;0,914
2,423854;-0,0192;0,1277;0,9166;0,926
2,426880;-0,0341;0,1261;0,9249;0,934
2,428395;-0,0465;0,1193;0,9291;0,938
2,431786;-0,0509;0,1130;0,9368;0,945
2,433403;-0,0605;0,1114;0,9454;0,954
2,436282;-0,0695;0,1076;0,9554;0,964
2,438738;-0,0776;0,0990;0,9657;0,974
2,440870;-0,0840;0,0958;0,9736;0,982
2,443881;-0,0930;0,0902;0,9825;0,991
2,446024;-0,0996;0,0860;0,9885;0,997
2,449094;-0,1069;0,0814;0,9972;1,006
2,451333;-0,1159;0,0792;0,9987;1,008
2,453451;-0,1215;0,0807;1,0011;1,012
2,456342;-0,1280;0,0802;1,0060;1,017
2,459086;-0,1316;0,0792;1,0116;1,023
2,461323;-0,1387;0,0804;1,0116;1,024
2,464069;-0,1443;0,0870;1,0176;1,031
2,466025;-0,1460;0,0881;1,0193;1,033
2,469306;-0,1478;0,0912;1,0205;1,035
2,471374;-0,1441;0,0949;1,0207;1,035
2,473762;-0,1443;0,1002;1,0244;1,039
2,476201;-0,1421;0,1051;1,0202;1,035
2,478763;-0,1434;0,1066;1,0178;1,033
2,481370;-0,1416;0,1144;1,0181;1,034
2,484029;-0,1355;0,1186;1,0100;1,026
2,486323;-0,1306;0,1232;1,0041;1,020
2,488879;-0,1226;0,1322;0,9970;1,013
2,501281;-0,1133;0,1361;0,9878;1,003
2,502575;-0,1113;0,1425;0,9780;0,995
2,503302;-0,1030;0,1464;0,9704;0,987
2,503814;-0,1003;0,1571;0,9557;0,974
2,504355;-0,0971;0,1596;0,9466;0,965
2,504821;-0,0915;0,1645;0,9342;0,953
2,517988;-0,0856;0,1696;0,9293;0,949
2,519444;-0,0815;0,1731;0,9179;0,938
2,519996;-0,0798;0,1813;0,9142;0,935
2,520370;-0,0747;0,1823;0,9070;0,928
2,521030;-0,0683;0,1892;0,9026;0,925
2,521326;-0,0675;0,1931;0,8927;0,916
2,521625;-0,0651;0,1943;0,8885;0,912
2,524572;-0,0614;0,1963;0,8804;0,904
2,526827;-0,0583;0,1948;0,8709;0,894
2,530149;-0,0576;0,1955;0,8646;0,888
2,531604;-0,0568;0,1955;0,8582;0,882
2,534104;-0,0561;0,1955;0,8533;0,877
2,537581;-0,0570;0,1958;0,8467;0,871
2,539553;-0,0541;0,1897;0,8403;0,863
2,541793;-0,0521;0,1894;0,8331;0,856
2,544191;-0,0541;0,1899;0,8269;0,850
2,548541;-0,0537;0,1865;0,8196;0,842
2,550082;-0,0527;0,1850;0,8193;0,842
2,551947;-0,0527;0,1887;0,8108;0,834
2,554472;-0,0578;0,1862;0,8019;0,825
2,557028;-0,0588;0,1878;0,7988;0,823
2,559543;-0,0605;0,1894;0,7961;0,821
2,562558;-0,0632;0,1862;0,7947;0,819
2,564611;-0,0675;0,1858;0,7873;0,812
2,567147;-0,0732;0,1831;0,7832;0,808
2,570465;-0,0768;0,1826;0,7814;0,806
2,578658;-0,0815;0,1850;0,7770;0,803
2,579492;-0,0854;0,1855;0,7774;0,804
2,579952;-0,0800;0,1865;0,7805;0,806
2,580317;-0,0837;0,1890;0,7795;0,806
2,583146;-0,0830;0,1860;0,7732;0,800
2,584752;-0,0849;0,1934;0,7778;0,806
2,587458;-0,0832;0,1939;0,7751;0,803
2,590419;-0,0781;0,1999;0,7770;0,806
2,599717;-0,0779;0,1980;0,7765;0,805
2,600335;-0,0754;0,1999;0,7781;0,807
2,600508;-0,0751;0,2014;0,7763;0,806
2,600651;-0,0679;0,2080;0,7830;0,813
2,602439;-0,0642;0,2100;0,7809;0,811
2,612094;-0,0673;0,2144;0,7719;0,804
2,612921;-0,0581;0,2183;0,7732;0,805
2,613247;-0,0565;0,2205;0,7700;0,803
2,613506;-0,0514;0,2214;0,7641;0,797
2,618291;-0,0463;0,2239;0,7604;0,794
2,619090;-0,0390;0,2232;0,7578;0,791
2,619947;-0,0323;0,2239;0,7539;0,787
2,622451;-0,0285;0,2286;0,7521;0,787
2,625265;-0,0214;0,2319;0,7474;0,783
2,627879;-0,0138;0,2354;0,7421;0,779
2,631006;-0,0045;0,2337;0,7397;0,776
2,632688;-0,0001;0,2319;0,7326;0,768
2,635092;0,0091;0,2349;0,7338;0,771
2,637549;0,0154;0,2335;0,7318;0,768
2,640694;0,0171;0,2332;0,7331;0,769
2,642569;0,0210;0,2312;0,7378;0,773
2,645722;0,0284;0,2325;0,7413;0,777
2,649841;0,0277;0,2310;0,7397;0,775
2,652261;0,0352;0,2270;0,7409;0,776
2,653095;0,0335;0,2295;0,7418;0,777
2,655453;0,0335;0,2246;0,7453;0,779
2,657877;0,0375;0,2207;0,7485;0,781
2,661239;0,0396;0,2205;0,7555;0,788
2,662878;0,0362;0,2197;0,7575;0,790
2,665401;0,0338;0,2193;0,7676;0,799
2,668364;0,0318;0,2139;0,7758;0,805
2,676690;0,0335;0,2095;0,7819;0,810
2,677703;0,0277;0,2058;0,7902;0,817
2,678065;0,0210;0,1963;0,7951;0,819
2,678525;0,0117;0,1929;0,8005;0,823
2,680853;0,0017;0,1911;0,8042;0,827
2,690031;-0,0031;0,1882;0,8100;0,832
2,690808;-0,0185;0,1853;0,8137;0,835
2,691085;-0,0309;0,1799;0,8191;0,839
2,691289;-0,0424;0,1813;0,8208;0,842
2,696083;-0,0527;0,1787;0,8230;0,844
2,696769;-0,0626;0,1741;0,8286;0,849
2,698150;-0,0666;0,1729;0,8284;0,849
2,701070;-0,0698;0,1673;0,8306;0,850
2,703451;-0,0737;0,1648;0,8355;0,855
2,705830;-0,0771;0,1615;0,8367;0,856
2,709029;-0,0756;0,1599;0,8403;0,859
2,711487;-0,0798;0,1545;0,8399;0,858
2,713802;-0,0808;0,1555;0,8433;0,861
2,716638;-0,0859;0,1538;0,8477;0,866
2,718627;-0,0879;0,1552;0,8511;0,870
2,721174;-0,0861;0,1571;0,8618;0,880
2,724139;-0,0844;0,1587;0,8711;0,889
2,727531;-0,0861;0,1628;0,8785;0,898
2,728757;-0,0868;0,1660;0,8888;0,908
2,731569;-0,0812;0,1696;0,8972;0,917
2,733593;-0,0744;0,1738;0,9021;0,922
2,736359;-0,0703;0,1704;0,9142;0,933
2,738875;-0,0644;0,1723;0,9254;0,944
2,741159;-0,0553;0,1723;0,9408;0,958
2,743464;-0,0507;0,1723;0,9484;0,965
2,745953;-0,0421;0,1741;0,9615;0,978
2,750429;-0,0378;0,1701;0,9764;0,992
2,751574;-0,0383;0,1699;0,9882;1,003
2,753818;-0,0358;0,1692;1,0011;1,016
2,756290;-0,0341;0,1684;1,0114;1,026
2,758892;-0,0397;0,1692;1,0298;1,044
2,762243;-0,0448;0,1687;1,0528;1,067
2,763846;-0,0521;0,1680;1,0684;1,083
2,766592;-0,0534;0,1582;1,0843;1,097
2,768903;-0,0600;0,1557;1,1016;1,114
2,772837;-0,0639;0,1518;1,1131;1,125
2,774329;-0,0737;0,1459;1,1323;1,144
2,776340;-0,0803;0,1359;1,1417;1,153
2,779071;-0,0889;0,1284;1,1551;1,166
2,791918;-0,0954;0,1249;1,1708;1,181
2,793104;-0,1066;0,1151;1,1828;1,193
2,793663;-0,1150;0,1079;1,1882;1,199
2,794183;-0,1218;0,1061;1,1959;1,207
2,794519;-0,1333;0,0993;1,2069;1,218
2,806162;-0,1431;0,0978;1,2082;1,221
2,807654;-0,1478;0,0888;1,2138;1,226
2,808073;-0,1548;0,0885;1,2155;1,229
2,808470;-0,1590;0,0888;1,2172;1,231
2,808919;-0,1553;0,0860;1,2213;1,234
2,809304;-0,1555;0,0795;1,2253;1,238
2,809669;-0,1572;0,0807;1,2253;1,238
2,811857;-0,1523;0,0804;1,2262;1,238
2,814068;-0,1458;0,0778;1,2199;1,231
2,817461;-0,1402;0,0792;1,2155;1,226
