dateTime,X,Y,Z
2023-02-07 15:44:43.628475,-0.28,0.51,-8.31
2023-02-07 15:44:43.639159,-0.14,0.09,-8.49
2023-02-07 15:44:43.647363,0.05,-0.30,-8.35
2023-02-07 15:44:43.657960,0.25,-0.46,-8.03
2023-02-07 15:44:43.668869,0.39,-0.40,-7.65
2023-02-07 15:44:43.677770,0.40,-0.31,-7.65
2023-02-07 15:44:43.687990,0.28,-0.19,-7.83
2023-02-07 15:44:43.698689,-0.07,0.11,-7.91
2023-02-07 15:44:43.707170,-0.29,0.49,-7.91
2023-02-07 15:44:43.717864,-0.38,0.79,-7.75
2023-02-07 15:44:43.730167,-0.44,1.09,-7.46
2023-02-07 15:44:43.736955,-0.60,1.30,-6.74
2023-02-07 15:44:43.748560,-0.68,1.30,-5.92
2023-02-07 15:44:43.758513,-0.60,1.17,-5.29
2023-02-07 15:44:43.767638,-0.50,0.80,-5.02
2023-02-07 15:44:43.778629,-0.57,0.43,-5.15
2023-02-07 15:44:43.786365,-0.88,0.22,-5.29
2023-02-07 15:44:43.797051,-1.32,0.33,-5.47
2023-02-07 15:44:43.807570,-1.63,0.58,-5.62
2023-02-07 15:44:43.816060,-1.78,0.89,-5.79
2023-02-07 15:44:43.828228,-1.92,1.07,-5.92
2023-02-07 15:44:43.837547,-2.01,1.19,-6.01
2023-02-07 15:44:43.848725,-1.98,1.13,-5.99
2023-02-07 15:44:43.856957,-1.87,1.05,-5.90
2023-02-07 15:44:43.909805,-1.68,0.96,-5.73
2023-02-07 15:44:43.911483,-1.53,0.84,-5.62
2023-02-07 15:44:43.912161,-1.35,0.63,-5.57
2023-02-07 15:44:43.913598,-1.23,0.55,-5.60
2023-02-07 15:44:43.914556,-1.25,0.42,-5.68
2023-02-07 15:44:43.917407,-1.26,0.33,-5.77
2023-02-07 15:44:43.924593,-1.21,0.19,-6.06
2023-02-07 15:44:43.935406,-1.03,0.02,-6.47
2023-02-07 15:44:43.961867,-0.80,-0.12,-6.84
2023-02-07 15:44:43.964538,-0.77,-0.17,-7.02
2023-02-07 15:44:43.968444,-0.75,-0.06,-6.97
2023-02-07 15:44:43.976100,-0.69,0.04,-7.00
2023-02-07 15:44:43.984443,-0.63,0.16,-7.21
2023-02-07 15:44:43.995272,-0.59,0.23,-7.41
2023-02-07 15:44:44.006044,-0.68,0.28,-7.59
2023-02-07 15:44:44.014361,-0.74,0.29,-7.73
2023-02-07 15:44:44.025210,-0.72,0.35,-7.86
2023-02-07 15:44:44.036013,-0.59,0.34,-7.88
2023-02-07 15:44:44.045289,-0.47,0.36,-7.65
2023-02-07 15:44:44.055952,-0.44,0.42,-7.25
2023-02-07 15:44:44.066030,-0.39,0.43,-6.84
2023-02-07 15:44:44.074506,-0.35,0.46,-6.51
2023-02-07 15:44:44.085264,-0.31,0.55,-6.32
2023-02-07 15:44:44.095877,-0.31,0.67,-6.22
2023-02-07 15:44:44.104117,-0.29,0.69,-6.18
2023-02-07 15:44:44.115192,-0.19,0.64,-6.11
2023-02-07 15:44:44.123241,0.02,0.48,-6.05
2023-02-07 15:44:44.134133,0.13,0.28,-6.17
2023-02-07 15:44:44.146425,0.15,0.11,-6.44
2023-02-07 15:44:44.153240,0.07,-0.06,-6.63
2023-02-07 15:44:44.164235,0.00,-0.15,-6.80
2023-02-07 15:44:44.174765,0.02,-0.23,-6.88
2023-02-07 15:44:44.183962,0.06,-0.25,-7.11
2023-02-07 15:44:44.194594,0.07,-0.24,-7.27
2023-02-07 15:44:44.204656,-0.04,-0.28,-7.40
2023-02-07 15:44:44.213651,-0.20,-0.29,-7.35
2023-02-07 15:44:44.224701,-0.33,-0.40,-7.32
2023-02-07 15:44:44.232386,-0.43,-0.46,-7.16
2023-02-07 15:44:44.243791,-0.51,-0.46,-6.92
2023-02-07 15:44:44.253857,-0.64,-0.45,-6.68
2023-02-07 15:44:44.262437,-0.84,-0.26,-6.35
2023-02-07 15:44:44.272825,-1.02,0.02,-6.08
2023-02-07 15:44:44.284353,-1.09,0.37,-5.88
2023-02-07 15:44:44.291894,-1.12,0.63,-5.70
2023-02-07 15:44:44.302650,-1.20,0.72,-5.67
2023-02-07 15:44:44.314014,-1.25,0.61,-5.61
2023-02-07 15:44:44.321921,-1.22,0.46,-5.60
2023-02-07 15:44:44.332604,-1.10,0.20,-5.72
2023-02-07 15:44:44.347156,-0.99,-0.03,-5.80
2023-02-07 15:44:44.352132,-1.01,-0.22,-5.79
2023-02-07 15:44:44.362607,-1.07,-0.26,-5.77
2023-02-07 15:44:44.373473,-1.17,-0.12,-5.76
2023-02-07 15:44:44.381579,-1.20,0.14,-5.80
2023-02-07 15:44:44.395396,-1.20,0.35,-5.87
2023-02-07 15:44:44.403364,-1.14,0.51,-5.86
2023-02-07 15:44:44.412888,-1.05,0.34,-5.83
2023-02-07 15:44:44.422475,-0.97,0.11,-6.01
2023-02-07 15:44:44.433746,-0.91,-0.10,-6.35
2023-02-07 15:44:44.441550,-0.90,-0.20,-6.74
2023-02-07 15:44:44.452321,-0.97,-0.16,-7.14
2023-02-07 15:44:44.463550,-1.07,0.00,-7.35
2023-02-07 15:44:44.471580,-1.20,0.28,-7.23
2023-02-07 15:44:44.482805,-1.22,0.57,-6.94
2023-02-07 15:44:44.493113,-1.09,0.76,-6.68
2023-02-07 15:44:44.501791,-0.78,0.70,-6.47
2023-02-07 15:44:44.513342,-0.57,0.51,-6.33
2023-02-07 15:44:44.522998,-0.38,0.29,-6.24
2023-02-07 15:44:44.532382,-0.34,0.17,-6.34
2023-02-07 15:44:44.542099,-0.33,0.17,-6.53
2023-02-07 15:44:44.553071,-0.40,0.28,-6.84
2023-02-07 15:44:44.562139,-0.41,0.41,-7.03
2023-02-07 15:44:44.571992,-0.45,0.54,-7.09
2023-02-07 15:44:44.582897,-0.29,0.52,-7.09
2023-02-07 15:44:44.591084,-0.06,0.33,-7.18
2023-02-07 15:44:44.601951,0.19,-0.01,-7.25
2023-02-07 15:44:44.610851,0.45,-0.25,-7.02
2023-02-07 15:44:44.621008,0.56,-0.27,-6.63
2023-02-07 15:44:44.632276,0.64,-0.11,-6.50
2023-02-07 15:44:44.640059,0.60,0.21,-6.65
2023-02-07 15:44:44.652392,0.42,0.52,-6.66
2023-02-07 15:44:44.662509,0.11,0.72,-6.75
2023-02-07 15:44:44.670501,-0.02,0.96,-6.94
2023-02-07 15:44:44.682160,-0.12,1.14,-7.22
2023-02-07 15:44:44.700629,-0.22,1.17,-7.40
2023-02-07 15:44:44.702765,-0.24,1.16,-7.22
2023-02-07 15:44:44.713922,-0.21,1.19,-6.52
2023-02-07 15:44:44.721708,-0.01,0.98,-5.80
2023-02-07 15:44:44.730121,0.22,0.62,-5.50
2023-02-07 15:44:44.740950,0.26,0.36,-5.46
2023-02-07 15:44:44.751743,0.00,0.43,-5.43
2023-02-07 15:44:44.759995,-0.34,0.57,-5.51
2023-02-07 15:44:44.803400,-0.57,0.74,-5.68
2023-02-07 15:44:44.807816,-0.74,0.90,-5.98
2023-02-07 15:44:44.812500,-0.86,1.01,-6.35
2023-02-07 15:44:44.814606,-0.91,1.14,-6.67
2023-02-07 15:44:44.815295,-0.94,1.18,-6.72
2023-02-07 15:44:44.820435,-0.89,1.08,-6.77
2023-02-07 15:44:44.831119,-0.80,0.93,-6.75
2023-02-07 15:44:44.838673,-0.77,0.75,-6.71
2023-02-07 15:44:44.850590,-0.74,0.62,-6.43
2023-02-07 15:44:44.862733,-0.74,0.61,-6.27
2023-02-07 15:44:44.870287,-0.73,0.62,-6.29
2023-02-07 15:44:44.883270,-0.68,0.65,-6.41
2023-02-07 15:44:44.887703,-0.64,0.69,-6.46
2023-02-07 15:44:44.901645,-0.57,0.73,-6.55
2023-02-07 15:44:44.913366,-0.45,0.71,-6.62
2023-02-07 15:44:44.917552,-0.37,0.68,-6.63
2023-02-07 15:44:44.966676,-0.23,0.53,-6.56
2023-02-07 15:44:44.970439,-0.16,0.34,-6.37
2023-02-07 15:44:44.972676,-0.04,0.17,-6.11
2023-02-07 15:44:44.976052,0.20,-0.13,-6.01
2023-02-07 15:44:44.983220,0.32,-0.27,-5.97
2023-02-07 15:44:44.986524,0.34,-0.30,-6.02
2023-02-07 15:44:44.991076,0.39,-0.24,-6.22
2023-02-07 15:44:45.001371,0.33,-0.17,-6.51
2023-02-07 15:44:45.011648,0.17,-0.02,-6.80
2023-02-07 15:44:45.018338,-0.09,0.18,-7.19
2023-02-07 15:44:45.031153,-0.30,0.39,-7.57
2023-02-07 15:44:45.039928,-0.44,0.50,-7.86
2023-02-07 15:44:45.050095,-0.48,0.51,-7.93
2023-02-07 15:44:45.058984,-0.51,0.50,-7.79
2023-02-07 15:44:45.069873,-0.51,0.43,-7.46
2023-02-07 15:44:45.079068,-0.45,0.28,-7.11
2023-02-07 15:44:45.088972,-0.33,0.15,-6.83
2023-02-07 15:44:45.100364,-0.14,0.15,-6.62
2023-02-07 15:44:45.108478,-0.02,0.47,-6.32
2023-02-07 15:44:45.118863,-0.06,0.81,-6.12
2023-02-07 15:44:45.129945,-0.21,1.07,-6.14
2023-02-07 15:44:45.137985,-0.23,1.30,-6.38
2023-02-07 15:44:45.149045,-0.17,1.29,-6.75
2023-02-07 15:44:45.156990,-0.10,1.10,-7.01
2023-02-07 15:44:45.167911,-0.03,0.68,-7.35
2023-02-07 15:44:45.179561,0.06,0.21,-7.77
2023-02-07 15:44:45.186941,0.09,-0.35,-7.98
2023-02-07 15:44:45.198075,0.04,-0.85,-7.89
2023-02-07 15:44:45.206061,0.01,-1.22,-7.51
2023-02-07 15:44:45.217336,0.00,-1.34,-7.07
2023-02-07 15:44:45.232144,-0.04,-1.25,-6.72
2023-02-07 15:44:45.235948,-0.26,-1.04,-6.29
2023-02-07 15:44:45.250566,-0.49,-0.72,-5.99
2023-02-07 15:44:45.257554,-0.72,-0.44,-5.83
2023-02-07 15:44:45.268125,-0.80,-0.22,-5.88
2023-02-07 15:44:45.280622,-0.84,-0.01,-5.88
2023-02-07 15:44:45.287514,-0.92,0.12,-5.89
2023-02-07 15:44:45.297808,-0.93,0.09,-5.89
2023-02-07 15:44:45.306575,-0.90,0.02,-5.92
2023-02-07 15:44:45.317343,-0.85,0.04,-5.95
2023-02-07 15:44:45.325803,-0.81,0.09,-5.88
2023-02-07 15:44:45.336472,-0.76,0.23,-5.71
2023-02-07 15:44:45.348916,-0.67,0.27,-5.52
2023-02-07 15:44:45.355660,-0.62,0.21,-5.53
2023-02-07 15:44:45.366368,-0.54,0.09,-5.70
2023-02-07 15:44:45.380336,-0.48,-0.07,-5.90
2023-02-07 15:44:45.388166,-0.57,-0.21,-6.16
2023-02-07 15:44:45.398062,-0.70,-0.25,-6.45
2023-02-07 15:44:45.407171,-0.83,-0.06,-6.89
2023-02-07 15:44:45.418054,-1.01,0.27,-7.24
2023-02-07 15:44:45.426386,-1.13,0.48,-7.38
2023-02-07 15:44:45.437117,-1.09,0.53,-7.24
2023-02-07 15:44:45.448768,-0.90,0.35,-7.07
2023-02-07 15:44:45.456274,-0.70,0.15,-6.96
2023-02-07 15:44:45.467468,-0.56,0.03,-6.91
2023-02-07 15:44:45.480159,-0.53,0.06,-6.72
2023-02-07 15:44:45.488794,-0.53,0.24,-6.54
2023-02-07 15:44:45.498315,-0.54,0.49,-6.53
2023-02-07 15:44:45.508049,-0.59,0.71,-6.78
2023-02-07 15:44:45.518740,-0.57,0.79,-7.09
2023-02-07 15:44:45.526864,-0.53,0.65,-7.21
2023-02-07 15:44:45.537840,-0.43,0.45,-7.18
2023-02-07 15:44:45.549091,-0.24,0.13,-7.13
2023-02-07 15:44:45.556967,-0.10,-0.14,-6.99
2023-02-07 15:44:45.567647,-0.04,-0.33,-6.87
2023-02-07 15:44:45.578872,-0.05,-0.36,-6.73
2023-02-07 15:44:45.586780,-0.06,-0.11,-6.50
2023-02-07 15:44:45.598095,-0.05,0.17,-6.26
2023-02-07 15:44:45.608451,0.08,0.48,-6.05
2023-02-07 15:44:45.616717,0.22,0.62,-5.96
2023-02-07 15:44:45.627610,0.32,0.56,-5.83
2023-02-07 15:44:45.635731,0.31,0.41,-5.69
2023-02-07 15:44:45.647617,0.39,0.38,-5.59
2023-02-07 15:44:45.657423,0.44,0.51,-5.49
2023-02-07 15:44:45.665776,0.43,0.73,-5.38
2023-02-07 15:44:45.676978,0.28,0.90,-5.42
2023-02-07 15:44:45.687639,0.06,1.05,-5.54
2023-02-07 15:44:45.695884,-0.16,1.20,-5.71
2023-02-07 15:44:45.706409,-0.33,1.26,-5.97
2023-02-07 15:44:45.717280,-0.45,1.34,-6.08
2023-02-07 15:44:45.725710,-0.63,1.42,-5.97
2023-02-07 15:44:45.736393,-0.72,1.46,-5.81
2023-02-07 15:44:45.747381,-0.65,1.44,-5.69
2023-02-07 15:44:45.755516,-0.52,1.40,-5.60
2023-02-07 15:44:45.766253,-0.40,1.29,-5.53
2023-02-07 15:44:45.775193,-0.29,1.03,-5.51
2023-02-07 15:44:45.785293,-0.29,0.79,-5.75
2023-02-07 15:44:45.796363,-0.40,0.47,-6.24
2023-02-07 15:44:45.804410,-0.66,0.41,-6.84
2023-02-07 15:44:45.818179,-0.93,0.59,-7.29
2023-02-07 15:44:45.826067,-1.20,0.91,-7.31
2023-02-07 15:44:45.834626,-1.27,1.15,-7.17
2023-02-07 15:44:45.847974,-1.25,1.25,-6.93
2023-02-07 15:44:45.856363,-1.23,1.28,-6.61
2023-02-07 15:44:45.866858,-1.24,1.27,-6.12
2023-02-07 15:44:45.875252,-1.13,1.21,-5.73
2023-02-07 15:44:45.886112,-1.01,1.04,-5.58
2023-02-07 15:44:45.898526,-0.88,0.83,-5.70
2023-02-07 15:44:45.970513,-0.81,0.67,-5.97
2023-02-07 15:44:45.971886,-0.83,0.57,-6.37
2023-02-07 15:44:45.972606,-0.93,0.57,-6.70
2023-02-07 15:44:45.973946,-0.94,0.65,-6.91
2023-02-07 15:44:45.974625,-0.82,0.69,-7.07
2023-02-07 15:44:45.978409,-0.63,0.61,-7.06
2023-02-07 15:44:45.979125,-0.56,0.43,-6.89
2023-02-07 15:44:45.982530,-0.46,0.20,-6.70
2023-02-07 15:44:45.986899,-0.46,0.04,-6.55
2023-02-07 15:44:45.997714,-0.40,0.05,-6.51
2023-02-07 15:44:46.005676,-0.39,0.10,-6.50
2023-02-07 15:44:46.016475,-0.47,0.21,-6.60
2023-02-07 15:44:46.024772,-0.44,0.34,-6.68
2023-02-07 15:44:46.036360,-0.42,0.52,-6.71
2023-02-07 15:44:46.046578,-0.40,0.58,-6.89
2023-02-07 15:44:46.054703,-0.43,0.66,-7.07
2023-02-07 15:44:46.066056,-0.30,0.65,-7.15
2023-02-07 15:44:46.077156,-0.09,0.42,-7.33
2023-02-07 15:44:46.087184,-0.00,0.33,-7.31
2023-02-07 15:44:46.097998,0.01,0.29,-7.25
2023-02-07 15:44:46.106396,0.01,0.22,-7.25
2023-02-07 15:44:46.114526,0.01,0.18,-7.39
2023-02-07 15:44:46.125364,-0.13,0.16,-7.47
2023-02-07 15:44:46.136153,-0.33,0.26,-7.48
2023-02-07 15:44:46.144499,-0.40,0.27,-7.53
2023-02-07 15:44:46.155234,-0.24,0.18,-7.47
2023-02-07 15:44:46.164121,0.05,0.12,-7.24
2023-02-07 15:44:46.174389,0.29,0.10,-6.86
2023-02-07 15:44:46.185257,0.35,0.17,-6.64
2023-02-07 15:44:46.193384,0.27,0.28,-6.60
2023-02-07 15:44:46.204961,0.18,0.41,-6.56
2023-02-07 15:44:46.213241,0.05,0.56,-6.43
2023-02-07 15:44:46.223302,0.01,0.68,-6.42
2023-02-07 15:44:46.234451,0.09,0.62,-6.51
2023-02-07 15:44:46.242394,0.27,0.41,-6.65
2023-02-07 15:44:46.253245,0.45,0.20,-6.69
2023-02-07 15:44:46.262749,0.58,-0.10,-6.63
2023-02-07 15:44:46.272508,0.66,-0.34,-6.80
2023-02-07 15:44:46.283051,0.63,-0.63,-7.11
2023-02-07 15:44:46.291302,0.52,-0.86,-7.35
2023-02-07 15:44:46.303398,0.48,-0.89,-7.29
2023-02-07 15:44:46.315115,0.45,-0.81,-7.03
2023-02-07 15:44:46.321281,0.42,-0.62,-6.76
2023-02-07 15:44:46.332059,0.39,-0.44,-6.57
2023-02-07 15:44:46.340323,0.26,-0.20,-6.38
2023-02-07 15:44:46.351362,0.07,-0.01,-6.22
2023-02-07 15:44:46.362259,-0.14,0.15,-6.14
2023-02-07 15:44:46.370286,-0.33,0.20,-6.20
2023-02-07 15:44:46.381617,-0.55,0.21,-6.48
2023-02-07 15:44:46.391990,-0.76,0.26,-6.74
2023-02-07 15:44:46.400114,-0.91,0.43,-6.89
2023-02-07 15:44:46.412361,-1.06,0.60,-6.90
2023-02-07 15:44:46.419184,-1.05,0.69,-6.85
2023-02-07 15:44:46.431385,-0.98,0.71,-6.82
2023-02-07 15:44:46.440852,-0.89,0.57,-6.74
2023-02-07 15:44:46.449311,-0.79,0.47,-6.67
2023-02-07 15:44:46.460077,-0.69,0.28,-6.61
2023-02-07 15:44:46.470934,-0.58,0.12,-6.56
2023-02-07 15:44:46.480474,-0.52,0.00,-6.59
2023-02-07 15:44:46.489886,-0.51,-0.01,-6.63
2023-02-07 15:44:46.500741,-0.51,-0.02,-6.73
2023-02-07 15:44:46.508991,-0.58,-0.00,-6.93
2023-02-07 15:44:46.520234,-0.58,0.01,-7.14
2023-02-07 15:44:46.530908,-0.60,-0.03,-7.40
2023-02-07 15:44:46.539029,-0.63,-0.03,-7.73
2023-02-07 15:44:46.549971,-0.59,-0.08,-8.01
2023-02-07 15:44:46.560574,-0.57,-0.17,-8.05
2023-02-07 15:44:46.568956,-0.51,-0.15,-7.85
2023-02-07 15:44:46.581823,-0.34,-0.26,-7.60
2023-02-07 15:44:46.590608,-0.25,-0.39,-7.45
2023-02-07 15:44:46.601296,-0.19,-0.51,-7.42
2023-02-07 15:44:46.610413,-0.22,-0.44,-7.46
2023-02-07 15:44:46.620585,-0.25,-0.26,-7.60
2023-02-07 15:44:46.631464,-0.30,-0.00,-7.74
2023-02-07 15:44:46.639544,-0.38,0.19,-7.90
2023-02-07 15:44:46.650338,-0.47,0.42,-7.99
2023-02-07 15:44:46.661466,-0.52,0.68,-7.93
2023-02-07 15:44:46.669468,-0.61,0.90,-7.71
2023-02-07 15:44:46.680566,-0.61,0.83,-7.42
2023-02-07 15:44:46.691214,-0.51,0.59,-7.11
2023-02-07 15:44:46.701831,-0.31,0.28,-6.76
2023-02-07 15:44:46.714312,-0.17,0.05,-6.37
2023-02-07 15:44:46.721646,-0.01,-0.05,-5.90
2023-02-07 15:44:46.732175,0.19,-0.02,-5.43
2023-02-07 15:44:46.740259,0.35,0.21,-5.02
2023-02-07 15:44:46.749201,0.38,0.43,-4.87
2023-02-07 15:44:46.759226,0.30,0.64,-4.84
2023-02-07 15:44:46.770025,0.19,0.62,-5.03
2023-02-07 15:44:46.778989,0.09,0.49,-5.51
2023-02-07 15:44:46.789345,0.01,0.27,-6.08
2023-02-07 15:44:46.800378,-0.10,0.14,-6.58
2023-02-07 15:44:46.808201,-0.21,0.11,-7.00
2023-02-07 15:44:46.819019,-0.34,0.05,-7.34
2023-02-07 15:44:46.831657,-0.36,0.06,-7.48
2023-02-07 15:44:46.838156,-0.43,0.10,-7.61
2023-02-07 15:44:46.849060,-0.48,0.19,-7.48
2023-02-07 15:44:46.860693,-0.53,0.39,-7.16
2023-02-07 15:44:46.868244,-0.57,0.59,-6.85
2023-02-07 15:44:46.880032,-0.54,0.82,-6.67
2023-02-07 15:44:46.887135,-0.52,0.86,-6.57
2023-02-07 15:44:46.898988,-0.55,0.82,-6.54
2023-02-07 15:44:46.909003,-0.52,0.82,-6.49
2023-02-07 15:44:46.916996,-0.43,0.85,-6.51
2023-02-07 15:44:46.927845,-0.40,0.94,-6.53
2023-02-07 15:44:46.938886,-0.40,1.02,-6.42
2023-02-07 15:44:46.947939,-0.37,1.06,-6.24
2023-02-07 15:44:46.957823,-0.20,0.97,-6.02
2023-02-07 15:44:46.968960,-0.05,0.82,-5.83
2023-02-07 15:44:46.976894,-0.05,0.68,-5.83
2023-02-07 15:44:46.988381,-0.09,0.58,-5.99
2023-02-07 15:44:46.998622,-0.21,0.55,-6.20
2023-02-07 15:44:47.007048,-0.36,0.55,-6.43
2023-02-07 15:44:47.017621,-0.44,0.57,-6.75
2023-02-07 15:44:47.028482,-0.47,0.62,-6.93
2023-02-07 15:44:47.036907,-0.46,0.66,-6.89
2023-02-07 15:44:47.048911,-0.46,0.68,-6.85
2023-02-07 15:44:47.058405,-0.41,0.56,-6.89
2023-02-07 15:44:47.066628,-0.34,0.39,-6.92
2023-02-07 15:44:47.077794,-0.24,0.38,-7.01
2023-02-07 15:44:47.088271,-0.22,0.46,-6.95
2023-02-07 15:44:47.096902,-0.22,0.64,-6.69
2023-02-07 15:44:47.107432,-0.25,0.76,-6.38
2023-02-07 15:44:47.118306,-0.21,0.83,-6.34
2023-02-07 15:44:47.126575,-0.09,0.85,-6.37
2023-02-07 15:44:47.137232,0.05,0.77,-6.33
2023-02-07 15:44:47.146806,0.08,0.67,-6.27
2023-02-07 15:44:47.156664,0.11,0.62,-6.33
2023-02-07 15:44:47.167217,0.17,0.50,-6.53
2023-02-07 15:44:47.175419,0.25,0.47,-6.79
2023-02-07 15:44:47.186248,0.26,0.48,-7.04
2023-02-07 15:44:47.194517,0.13,0.51,-7.17
2023-02-07 15:44:47.205293,-0.10,0.55,-7.25
2023-02-07 15:44:47.216204,-0.23,0.66,-7.30
2023-02-07 15:44:47.224478,-0.29,0.77,-7.35
2023-02-07 15:44:47.235209,-0.29,0.74,-7.22
2023-02-07 15:44:47.246500,-0.31,0.68,-6.89
2023-02-07 15:44:47.254448,-0.35,0.73,-6.48
2023-02-07 15:44:47.265287,-0.30,0.75,-6.19
2023-02-07 15:44:47.276099,-0.23,0.72,-6.04
2023-02-07 15:44:47.284580,-0.18,0.64,-6.09
2023-02-07 15:44:47.295109,-0.18,0.53,-6.14
2023-02-07 15:44:47.306008,-0.17,0.43,-6.17
2023-02-07 15:44:47.315104,-0.22,0.31,-6.27
2023-02-07 15:44:47.325150,-0.23,0.23,-6.41
2023-02-07 15:44:47.335809,-0.30,0.14,-6.54
2023-02-07 15:44:47.344156,-0.32,0.21,-6.62
2023-02-07 15:44:47.355112,-0.39,0.36,-6.63
2023-02-07 15:44:47.366516,-0.47,0.41,-6.56
2023-02-07 15:44:47.374106,-0.49,0.35,-6.54
2023-02-07 15:44:47.384873,-0.46,0.37,-6.57
2023-02-07 15:44:47.396555,-0.42,0.38,-6.50
2023-02-07 15:44:47.404068,-0.45,0.44,-6.28
2023-02-07 15:44:47.416399,-0.43,0.57,-6.10
2023-02-07 15:44:47.425672,-0.36,0.62,-5.97
2023-02-07 15:44:47.433846,-0.23,0.55,-6.05
2023-02-07 15:44:47.444823,-0.18,0.52,-6.20
2023-02-07 15:44:47.455637,-0.22,0.43,-6.29
2023-02-07 15:44:47.465796,-0.29,0.42,-6.38
2023-02-07 15:44:47.474812,-0.31,0.42,-6.60
2023-02-07 15:44:47.485427,-0.30,0.45,-6.83
2023-02-07 15:44:47.493897,-0.32,0.47,-6.93
2023-02-07 15:44:47.505722,-0.41,0.52,-6.83
2023-02-07 15:44:47.515320,-0.38,0.51,-6.69
2023-02-07 15:44:47.523712,-0.31,0.41,-6.68
2023-02-07 15:44:47.534431,-0.21,0.34,-6.69
2023-02-07 15:44:47.542798,-0.12,0.32,-6.66
2023-02-07 15:44:47.553542,-0.12,0.32,-6.57
2023-02-07 15:44:47.564500,-0.16,0.37,-6.48
2023-02-07 15:44:47.572623,-0.10,0.40,-6.43
2023-02-07 15:44:47.584452,-0.04,0.39,-6.44
2023-02-07 15:44:47.594314,0.01,0.33,-6.43
2023-02-07 15:44:47.602634,-0.03,0.26,-6.38
2023-02-07 15:44:47.615474,-0.05,0.22,-6.45
2023-02-07 15:44:47.624317,-0.14,0.19,-6.62
2023-02-07 15:44:47.633406,-0.15,0.26,-6.70
2023-02-07 15:44:47.643315,-0.17,0.30,-6.64
2023-02-07 15:44:47.654197,-0.21,0.40,-6.51
2023-02-07 15:44:47.662620,-0.23,0.45,-6.36
2023-02-07 15:44:47.673602,-0.20,0.42,-6.30
2023-02-07 15:44:47.684218,-0.19,0.41,-6.32
2023-02-07 15:44:47.699016,-0.19,0.37,-6.31
2023-02-07 15:44:47.717731,-0.20,0.40,-6.31
2023-02-07 15:44:47.718421,-0.25,0.43,-6.33
2023-02-07 15:44:47.736033,-0.22,0.48,-6.32
2023-02-07 15:44:47.737169,-0.20,0.51,-6.32
2023-02-07 15:44:47.751077,-0.25,0.46,-6.32
2023-02-07 15:44:47.764745,-0.21,0.37,-6.37
2023-02-07 15:44:47.766181,-0.25,0.35,-6.42
2023-02-07 15:44:47.783794,-0.21,0.35,-6.47
2023-02-07 15:44:47.791676,-0.25,0.32,-6.51
2023-02-07 15:44:47.795455,-0.24,0.28,-6.57
2023-02-07 15:44:47.805458,-0.23,0.34,-6.56
2023-02-07 15:44:47.838614,-0.20,0.44,-6.60
2023-02-07 15:44:47.840828,-0.16,0.45,-6.62
2023-02-07 15:44:47.843222,-0.12,0.41,-6.61
2023-02-07 15:44:47.851690,-0.08,0.35,-6.58
2023-02-07 15:44:47.854056,-0.04,0.34,-6.60
2023-02-07 15:44:47.865832,-0.07,0.36,-6.55
2023-02-07 15:44:47.874699,-0.06,0.34,-6.50
2023-02-07 15:44:47.883382,-0.06,0.37,-6.42
2023-02-07 15:44:47.898571,-0.04,0.43,-6.42
2023-02-07 15:44:47.904507,-0.04,0.39,-6.45
2023-02-07 15:44:47.916080,0.04,0.39,-6.47
2023-02-07 15:44:47.924459,0.06,0.34,-6.46
2023-02-07 15:44:47.931706,0.10,0.31,-6.47
2023-02-07 15:44:47.942506,0.09,0.30,-6.53
2023-02-07 15:44:47.953513,0.09,0.30,-6.54
2023-02-07 15:44:47.961703,0.04,0.32,-6.53
2023-02-07 15:44:47.972390,0.04,0.37,-6.48
2023-02-07 15:44:47.983263,0.03,0.44,-6.40
2023-02-07 15:44:47.991661,0.05,0.41,-6.44
2023-02-07 15:44:48.002648,0.01,0.40,-6.45
2023-02-07 15:44:48.013398,-0.06,0.35,-6.47
2023-02-07 15:44:48.021389,-0.06,0.40,-6.46
2023-02-07 15:44:48.032319,-0.05,0.44,-6.48
2023-02-07 15:44:48.040580,-0.04,0.49,-6.53
2023-02-07 15:44:48.051461,-0.04,0.48,-6.52
2023-02-07 15:44:48.065084,-0.07,0.51,-6.49
2023-02-07 15:44:48.070535,-0.06,0.45,-6.49
2023-02-07 15:44:48.081948,-0.01,0.43,-6.46
2023-02-07 15:44:48.092224,0.01,0.35,-6.44
2023-02-07 15:44:48.101015,0.02,0.31,-6.41
2023-02-07 15:44:48.111225,0.02,0.34,-6.39
2023-02-07 15:44:48.122101,-0.01,0.36,-6.40
2023-02-07 15:44:48.130712,-0.06,0.39,-6.48
2023-02-07 15:44:48.141243,-0.06,0.51,-6.52
2023-02-07 15:44:48.152035,-0.05,0.56,-6.55
2023-02-07 15:44:48.160514,-0.05,0.57,-6.50
2023-02-07 15:44:48.171062,-0.02,0.51,-6.54
2023-02-07 15:44:48.181843,0.01,0.45,-6.57
2023-02-07 15:44:48.190586,0.02,0.43,-6.54
2023-02-07 15:44:48.200936,-0.02,0.45,-6.53
2023-02-07 15:44:48.209177,-0.06,0.46,-6.48
2023-02-07 15:44:48.220038,-0.03,0.48,-6.48
2023-02-07 15:44:48.230964,0.01,0.47,-6.47
2023-02-07 15:44:48.239165,0.04,0.44,-6.45
2023-02-07 15:44:48.250788,0.01,0.35,-6.47
